********************************************************************************************
* Machine    : sanbgw:SanBGW (SanBGW) (Instance001)                                        *
7096  140c  06/30 08:51:35 1087963 CPipelayer::InitiatePipeline signatureType [CV_SIGNATURE_SHA_512], signatureWhere [CV_CLIENTSIDE_DEDUP]
5928  1d2c  06/30 08:51:35 1087963 JM Client  CVJobClient::initialize(): Got remote host [cms01039c1us02.cvmscloud.commvault.com].
3864  990   06/30 08:51:35 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_OPEN_ARCHIVE
7096  140c  06/30 08:51:35 1087963 CPipelayer::InitiatePipeline Lan-Free - 1
3864  990   06/30 08:51:35 1087963 FclRestore::OnMsgOpenArchive() - Opening archive <2 5930 1525937> with copy = 0
7096  140c  06/30 08:51:35 1087963 CPipelayer::InitiatePipeline Num Buffers [90], Buffer size [65536]
3864  990   06/30 08:51:35 1087963 FclRestore::OnMsgOpenArchive() - Cross-machine restore: srcMach = GitHubUsr destMach = SanBGW
7096  140c  06/30 08:51:35 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
3864  990   06/30 08:51:35 1087963 FclRestore::enableSeekOptimizationIfAvailable() - Seek optimization is not available for this type of job
7096  140c  06/30 08:51:35 1087963 CPipelayer::InitiatePipeline SDT is using socket 1056 for connection 1/2
3864  990   06/30 08:51:35 1087963 JM Client  CVJobClient::initialize(): Got remote host [cms01039c1us02.cvmscloud.commvault.com].
7096  140c  06/30 08:51:35 1087963 CPipelayer::InitiatePipeline SDT Pipeline ID is [SDTPipe_sanbgw_sanbgw_1087963_1656604295_7096_5132_0000020AF0936FD0]
7096  140c  06/30 08:51:35 1087963 SdtNetLink() - WAN Padding is OFF
7096  140c  06/30 08:51:35 1087963 SdtNetLink::setSocket() - Switching socket 1056 to non-blocking mode.
7096  140c  06/30 08:51:35 1087963 SdtNetLink::authenticate() - Connection authenticated successfully
7096  140c  06/30 08:51:36 ####### SdtBase::InitWrkPool: Initializing SDT tail thread pool
7096  140c  06/30 08:51:36 ####### Max tail thread count set to 16. CPU # = 2
7096  140c  06/30 08:51:36 ####### Threads per connection set to 8
7096  140c  06/30 08:51:36 ####### Initial max. threads set to 16
7096  140c  06/30 08:51:36 1087963 Thread pool monitor interval [300] seconds, Refresh interval [60] seconds
7096  140c  06/30 08:51:36 ####### SdtBase::InitWrkPool: Successfully initialized Tail SDT thread pool
7096  140c  06/30 08:51:36 1087963 MODULE_SEQUENCE Adding decryption at index [1] RCId [3]
7096  140c  06/30 08:51:36 1087963 CipherCacheSingleton::Initialize() - MaxAFMap Sz [2048] MaxAFMap Timeout [3600] MaxKeyMap Sz [1024] CritKeyMap Sz [2048] MaxKeyMap Timeout [3600]Low WtrMrk [4194304] High WtrMrk [8388608] Debug[N] MultiAF [Y]
7096  140c  06/30 08:51:36 1087963 MODULE_SEQUENCE Adding uncompression at index [2] RCId [3]
7096  140c  06/30 08:51:36 1087963 SdtBase::cfgProcs() - Total Bufs=90, allocators=1
7096  140c  06/30 08:51:36 1087963 SdtBase::cfgProcs() - Free Bufs [90]
5672  1b60  06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - Incoming SIDBStoreId: 1400314
7096  140c  06/30 08:51:36 1087963 SdtBase::cfgProcs() - Free Bufs [0]
7096  140c  06/30 08:51:36 1087963 SdtBase::cfgProcs() - Free Bufs [0]
7096  140c  06/30 08:51:36 1087963 SdtBase::cfgProcs() - Free Bufs [0]
5672  1b60  06/30 08:51:36 1087963 CVArchive::getPipelineMode() - Using default pipeline mode [SDT] for [Restore] pipe
7096  140c  06/30 08:51:36 1087963 Switching socket 1056 (1/2) to non-blking mode.
5672  1b60  06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - New block alignment enabled for this client
7096  140c  06/30 08:51:36 1087963 CPipelayer::FattenSdt Fattening SDT pipe by 1 more connection(s).
5672  1b60  06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - Use LZO compression scheme
7096  140c  06/30 08:51:36 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
5672  1b60  06/30 08:51:36 1087963 CVSingleInstTarget[1] singleInstLvl[2] sigWhere[3] sigScheme[4] singleInstMinObjSizeKB[50] compressWhere[2] encType[2] rsaKeys[0] Flag[1303] rsrcConsumerId[5] CloudLaptopClnt[0] 
7096  140c  06/30 08:51:36 1087963 CPipelayer::FattenSdt SDT is using socket 1116 for connection 2/2
5672  1b60  06/30 08:51:36 1087963 Block level SI is set. Going to set minimum single instanceable size to block size
7096  140c  06/30 08:51:36 1087963 Switching socket 1116 (2/2) to non-blking mode.
7144  310   06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - Incoming SIDBStoreId: 1400314
5672  1b60  06/30 08:51:36 1087963 Min SI Data Size [128 KB], SI Block Size [128 KB]
7096  140c  06/30 08:51:36 ####### SdtTailServerPool::Init: Max number of clients per server to [1]
5928  1d2c  06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - Incoming SIDBStoreId: 1400314
5672  1b60  06/30 08:51:36 1087963 N/w agents configured before/after firewall check = [2/2]. Firewalled = 0
7144  310   06/30 08:51:36 1087963 CVArchive::getPipelineMode() - Using default pipeline mode [SDT] for [Restore] pipe
7096  140c  06/30 08:51:36 ####### SdtTailServerPool::Init: Max SDT servers [6]
3864  990   06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - Incoming SIDBStoreId: 1400314
5672  1b60  06/30 08:51:36 1087963 CVArchive::StartPipeline() - StartPipeline SI configuration -[srcClientName - sanbgw] Block Level [true], Block Size [128], File Level [false], Min Signature Size [128]
7144  310   06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - New block alignment enabled for this client
5928  1d2c  06/30 08:51:36 1087963 CVArchive::getPipelineMode() - Using default pipeline mode [SDT] for [Restore] pipe
7096  140c  06/30 08:51:36 ####### SdtTailServerPool::Init: Sdt tail recv. buf. size is [0]KB
5672  1b60  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline Initiating SDT connection [0000024919CE1230] from SanBGW:8400(sanbgw) to SanBGW:8400(sanbgw)
7144  310   06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - Use LZO compression scheme
5928  1d2c  06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - New block alignment enabled for this client
7096  140c  06/30 08:51:36 ####### SdtTailServerPool::Init: Sdt head send buf. size is [256]KB
5672  1b60  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline compressionType [CV_UNCOMPRESS], compressWhere [CV_COMPRESS_DEST]
7144  310   06/30 08:51:36 1087963 CVSingleInstTarget[1] singleInstLvl[2] sigWhere[3] sigScheme[4] singleInstMinObjSizeKB[50] compressWhere[2] encType[2] rsaKeys[0] Flag[1303] rsrcConsumerId[5] CloudLaptopClnt[0] 
3864  990   06/30 08:51:36 1087963 CVArchive::getPipelineMode() - Using default pipeline mode [SDT] for [Restore] pipe
5928  1d2c  06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - Use LZO compression scheme
7096  140c  06/30 08:51:36 ####### SdtTailServerPool::Init: Successfully initialized SdtTailServerPool object.
5672  1b60  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline encryptionType [CV_DECRYPT], encryptionWhere [CV_ENCRYPT_DEST]
7144  310   06/30 08:51:36 1087963 Block level SI is set. Going to set minimum single instanceable size to block size
3864  990   06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - New block alignment enabled for this client
5928  1d2c  06/30 08:51:36 1087963 CVSingleInstTarget[1] singleInstLvl[2] sigWhere[3] sigScheme[4] singleInstMinObjSizeKB[50] compressWhere[2] encType[2] rsaKeys[0] Flag[1303] rsrcConsumerId[5] CloudLaptopClnt[0] 
7096  140c  06/30 08:51:36 1087963 SdtTailSrvPool::AddClnt: Did not find srv for clnt [SDTPipe_sanbgw_sanbgw_1087963_1656604295_7096_5132_0000020AF0936FD0], Id [0], SrvCount [0] RCId [3]
5672  1b60  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline signatureType [CV_SIGNATURE_SHA_512], signatureWhere [CV_CLIENTSIDE_DEDUP]
7144  310   06/30 08:51:36 1087963 Min SI Data Size [128 KB], SI Block Size [128 KB]
3864  990   06/30 08:51:36 1087963 CVArchive::LookupPipelineInfo() - Use LZO compression scheme
5928  1d2c  06/30 08:51:36 1087963 Block level SI is set. Going to set minimum single instanceable size to block size
7096  140c  06/30 08:51:36 ####### SdtTailSrv::Start: Starting SDT server [0].
5672  1b60  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline Lan-Free - 1
7144  310   06/30 08:51:36 1087963 N/w agents configured before/after firewall check = [2/2]. Firewalled = 0
3864  990   06/30 08:51:36 1087963 CVSingleInstTarget[1] singleInstLvl[2] sigWhere[3] sigScheme[4] singleInstMinObjSizeKB[50] compressWhere[2] encType[2] rsaKeys[0] Flag[1303] rsrcConsumerId[5] CloudLaptopClnt[0] 
5928  1d2c  06/30 08:51:36 1087963 Min SI Data Size [128 KB], SI Block Size [128 KB]
7096  140c  06/30 08:51:36 ####### SdtTailSrv::LoadConfiguration: Client State Check Interval is [300]
5672  1b60  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline Num Buffers [90], Buffer size [65536]
7144  310   06/30 08:51:36 1087963 CVArchive::StartPipeline() - StartPipeline SI configuration -[srcClientName - sanbgw] Block Level [true], Block Size [128], File Level [false], Min Signature Size [128]
3864  990   06/30 08:51:36 1087963 Block level SI is set. Going to set minimum single instanceable size to block size
5928  1d2c  06/30 08:51:36 1087963 N/w agents configured before/after firewall check = [2/2]. Firewalled = 0
7096  140c  06/30 08:51:36 ####### SdtTailSrv::LoadConfiguration: Kill idle client interval is [0]
5672  1b60  06/30 08:51:36 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
7144  310   06/30 08:51:36 1087963 CPipelayer::InitiatePipeline Initiating SDT connection [000001E132017050] from SanBGW:8400(sanbgw) to SanBGW:8400(sanbgw)
3864  990   06/30 08:51:36 1087963 Min SI Data Size [128 KB], SI Block Size [128 KB]
5928  1d2c  06/30 08:51:36 1087963 CVArchive::StartPipeline() - StartPipeline SI configuration -[srcClientName - sanbgw] Block Level [true], Block Size [128], File Level [false], Min Signature Size [128]
7096  140c  06/30 08:51:36 ####### SdtTailSrv::LoadConfiguration: Sdt Tail Srv counters log interval set to [0] secs
5672  1b60  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline SDT is using socket 1104 for connection 1/2
7144  310   06/30 08:51:36 1087963 CPipelayer::InitiatePipeline compressionType [CV_UNCOMPRESS], compressWhere [CV_COMPRESS_DEST]
3864  990   06/30 08:51:36 1087963 N/w agents configured before/after firewall check = [2/2]. Firewalled = 0
5928  1d2c  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline Initiating SDT connection [00000245649A21B0] from SanBGW:8400(sanbgw) to SanBGW:8400(sanbgw)
7096  140c  06/30 08:51:36 ####### SdtTailSrv::CreateWakeConn: Bound to IPV4 Address=<127.0.0.1> port=0.
5672  1b60  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline SDT Pipeline ID is [SDTPipe_sanbgw_sanbgw_1087963_1656604296_5672_7008_0000024919CE1230]
7144  310   06/30 08:51:36 1087963 CPipelayer::InitiatePipeline encryptionType [CV_DECRYPT], encryptionWhere [CV_ENCRYPT_DEST]
3864  990   06/30 08:51:36 1087963 CVArchive::StartPipeline() - StartPipeline SI configuration -[srcClientName - sanbgw] Block Level [true], Block Size [128], File Level [false], Min Signature Size [128]
5928  1d2c  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline compressionType [CV_UNCOMPRESS], compressWhere [CV_COMPRESS_DEST]
7096  140c  06/30 08:51:36 ####### SdtTailSrv::CreateWakeConn: Trying to connect to <127.0.0.1> port=51711.
5672  1b60  06/30 08:51:36 1087963 SdtNetLink() - WAN Padding is OFF
7144  310   06/30 08:51:36 1087963 CPipelayer::InitiatePipeline signatureType [CV_SIGNATURE_SHA_512], signatureWhere [CV_CLIENTSIDE_DEDUP]
3864  990   06/30 08:51:36 1087963 CPipelayer::InitiatePipeline Initiating SDT connection [0000022EBB07CC00] from SanBGW:8400(sanbgw) to SanBGW:8400(sanbgw)
5928  1d2c  06/30 08:51:36 1087963 CPipelayer::InitiatePipeline encryptionType [CV_DECRYPT], encryptionWhere [CV_ENCRYPT_DEST]
7096  140c  06/30 08:51:37 ####### SdtTailSrv::CreateWakeConn: Successfully created wakeup socket for SDT server [0]
5672  1b60  06/30 08:51:37 1087963 SdtNetLink::setSocket() - Switching socket 1104 to non-blocking mode.
7144  310   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline Lan-Free - 1
3864  990   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline compressionType [CV_UNCOMPRESS], compressWhere [CV_COMPRESS_DEST]
5928  1d2c  06/30 08:51:37 1087963 CPipelayer::InitiatePipeline signatureType [CV_SIGNATURE_SHA_512], signatureWhere [CV_CLIENTSIDE_DEDUP]
7096  140c  06/30 08:51:37 ####### SdtTailSrv::Start: Waiting for the main thread to startup...
5672  1b60  06/30 08:51:37 1087963 SdtNetLink::authenticate() - Connection authenticated successfully
7144  310   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline Num Buffers [90], Buffer size [65536]
3864  990   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline encryptionType [CV_DECRYPT], encryptionWhere [CV_ENCRYPT_DEST]
5928  1d2c  06/30 08:51:37 1087963 CPipelayer::InitiatePipeline Lan-Free - 1
7096  10a0  06/30 08:51:37 ####### SdtTailSrv::MainLoop: Server [0] started.
5672  1b60  06/30 08:51:37 ####### SdtBase::InitWrkPool: Initializing SDT tail thread pool
7144  310   06/30 08:51:37 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
3864  990   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline signatureType [CV_SIGNATURE_SHA_512], signatureWhere [CV_CLIENTSIDE_DEDUP]
5928  1d2c  06/30 08:51:37 1087963 CPipelayer::InitiatePipeline Num Buffers [90], Buffer size [65536]
7096  140c  06/30 08:51:37 ####### SdtTailSrv::Start: Successfully initialized the SDT server [0]
5672  1b60  06/30 08:51:37 ####### Max tail thread count set to 16. CPU # = 2
7144  310   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline SDT is using socket 1040 for connection 1/2
3864  990   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline Lan-Free - 1
5928  1d2c  06/30 08:51:37 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
7096  140c  06/30 08:51:37 1087963 SdtTailSrvPool::AddClnt: Submitted client [SDTPipe_sanbgw_sanbgw_1087963_1656604295_7096_5132_0000020AF0936FD0], Id [1116] to srv [0]. Total Clients [1], Tail=0000020AF0A0D640 RCId [3]
5672  1b60  06/30 08:51:37 ####### Threads per connection set to 8
7144  310   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline SDT Pipeline ID is [SDTPipe_sanbgw_sanbgw_1087963_1656604297_7144_784_000001E132017050]
3864  990   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline Num Buffers [90], Buffer size [65536]
5928  1d2c  06/30 08:51:37 1087963 CPipelayer::InitiatePipeline SDT is using socket 1072 for connection 1/2
7096  140c  06/30 08:51:37 ####### AddSdtTailClient: Added client [SDTPipe_sanbgw_sanbgw_1087963_1656604295_7096_5132_0000020AF0936FD0], MxId [1116], rcId [3] to SDT Srv. Agents=2. Pndng Cons=0
5672  1b60  06/30 08:51:37 ####### Initial max. threads set to 16
7144  310   06/30 08:51:37 1087963 SdtNetLink() - WAN Padding is OFF
3864  990   06/30 08:51:37 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
5928  1d2c  06/30 08:51:37 1087963 CPipelayer::InitiatePipeline SDT Pipeline ID is [SDTPipe_sanbgw_sanbgw_1087963_1656604297_5928_7468_00000245649A21B0]
7096  140c  06/30 08:51:37 1087963 SdtNetLink::enableTcpKA() - Failed to enable tcp KA. sd=1056, Ret=-1, Err=47
5672  1b60  06/30 08:51:37 1087963 Thread pool monitor interval [300] seconds, Refresh interval [60] seconds
7144  310   06/30 08:51:37 1087963 SdtNetLink::setSocket() - Switching socket 1040 to non-blocking mode.
3864  990   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline SDT is using socket 1104 for connection 1/2
5928  1d2c  06/30 08:51:37 1087963 SdtNetLink() - WAN Padding is OFF
7096  1cf8  06/30 08:51:37 ####### SdtBase::CheckNwCrc: SDT Enforce CRC check is set to [0]
5672  1b60  06/30 08:51:37 ####### SdtBase::InitWrkPool: Successfully initialized Tail SDT thread pool
7144  310   06/30 08:51:37 1087963 SdtNetLink::authenticate() - Connection authenticated successfully
3864  990   06/30 08:51:37 1087963 CPipelayer::InitiatePipeline SDT Pipeline ID is [SDTPipe_sanbgw_sanbgw_1087963_1656604297_3864_2448_0000022EBB07CC00]
5928  1d2c  06/30 08:51:37 1087963 SdtNetLink::setSocket() - Switching socket 1072 to non-blocking mode.
7096  140c  06/30 08:51:37 1087963 SdtNetLink::enableTcpKA() - Failed to enable tcp KA. sd=1116, Ret=-1, Err=47
5672  1b60  06/30 08:51:37 1087963 MODULE_SEQUENCE Adding decryption at index [1] RCId [5]
7144  310   06/30 08:51:37 ####### SdtBase::InitWrkPool: Initializing SDT tail thread pool
3864  990   06/30 08:51:37 1087963 SdtNetLink() - WAN Padding is OFF
5928  1d2c  06/30 08:51:37 1087963 SdtNetLink::authenticate() - Connection authenticated successfully
7096  140c  06/30 08:51:37 1087963 InitializePerfCounters() - Initializing Perf counters message[Pipeline-ID - 3] [Starttime - 1656604297] [Starttime UTC - 1656633097]
5672  1b60  06/30 08:51:37 1087963 CipherCacheSingleton::Initialize() - MaxAFMap Sz [2048] MaxAFMap Timeout [3600] MaxKeyMap Sz [1024] CritKeyMap Sz [2048] MaxKeyMap Timeout [3600]Low WtrMrk [4194304] High WtrMrk [8388608] Debug[N] MultiAF [Y]
7144  310   06/30 08:51:37 ####### Max tail thread count set to 16. CPU # = 2
3864  990   06/30 08:51:37 1087963 SdtNetLink::setSocket() - Switching socket 1104 to non-blocking mode.
5928  1d2c  06/30 08:51:37 ####### SdtBase::InitWrkPool: Initializing SDT tail thread pool
7096  140c  06/30 08:51:37 1087963 Received Head Name: FSR_HEAD_1170_1b44_1 with ports [51708/0]
5672  1b60  06/30 08:51:37 1087963 MODULE_SEQUENCE Adding uncompression at index [2] RCId [5]
7144  310   06/30 08:51:37 ####### Threads per connection set to 8
3864  990   06/30 08:51:37 1087963 SdtNetLink::authenticate() - Connection authenticated successfully
5928  1d2c  06/30 08:51:37 ####### Max tail thread count set to 16. CPU # = 2
7096  140c  06/30 08:51:37 1087963 Initializing a session with pipeline head [FSR_HEAD_1170_1b44_1:51708:0] on [SanBGW]...
5672  1b60  06/30 08:51:37 1087963 SdtBase::cfgProcs() - Total Bufs=90, allocators=1
7144  310   06/30 08:51:37 ####### Initial max. threads set to 16
3864  990   06/30 08:51:37 ####### SdtBase::InitWrkPool: Initializing SDT tail thread pool
5928  1d2c  06/30 08:51:37 ####### Threads per connection set to 8
7096  140c  06/30 08:51:37 1087963 Nagle is turned off on control channel.
5672  1b60  06/30 08:51:37 1087963 SdtBase::cfgProcs() - Free Bufs [90]
7144  310   06/30 08:51:37 1087963 Thread pool monitor interval [300] seconds, Refresh interval [60] seconds
3864  990   06/30 08:51:37 ####### Max tail thread count set to 16. CPU # = 2
5928  1d2c  06/30 08:51:37 ####### Initial max. threads set to 16
7096  140c  06/30 08:51:37 1087963 CVArchive::FwdRstMsg() - Restore Head Msg Logging = [0]
5672  1b60  06/30 08:51:37 1087963 SdtBase::cfgProcs() - Free Bufs [0]
7144  310   06/30 08:51:38 ####### SdtBase::InitWrkPool: Successfully initialized Tail SDT thread pool
3864  990   06/30 08:51:38 ####### Threads per connection set to 8
5928  1d2c  06/30 08:51:38 1087963 Thread pool monitor interval [300] seconds, Refresh interval [60] seconds
7096  140c  06/30 08:51:38 1087963 FclRestore::OnMsgOpenArchive() - Launching the readPipeline thread...
5672  1b60  06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
7144  310   06/30 08:51:38 1087963 MODULE_SEQUENCE Adding decryption at index [1] RCId [5]
3864  990   06/30 08:51:38 ####### Initial max. threads set to 16
5928  1d2c  06/30 08:51:38 ####### SdtBase::InitWrkPool: Successfully initialized Tail SDT thread pool
5672  1b60  06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
7144  310   06/30 08:51:38 1087963 CipherCacheSingleton::Initialize() - MaxAFMap Sz [2048] MaxAFMap Timeout [3600] MaxKeyMap Sz [1024] CritKeyMap Sz [2048] MaxKeyMap Timeout [3600]Low WtrMrk [4194304] High WtrMrk [8388608] Debug[N] MultiAF [Y]
7096  54c   06/30 08:51:38 1087963 FclRestore::AFileReadTimeMonitor() - Starting
3864  990   06/30 08:51:38 1087963 Thread pool monitor interval [300] seconds, Refresh interval [60] seconds
5928  1d2c  06/30 08:51:38 1087963 MODULE_SEQUENCE Adding decryption at index [1] RCId [5]
5672  1b60  06/30 08:51:38 1087963 Switching socket 1104 (1/2) to non-blking mode.
7144  310   06/30 08:51:38 1087963 MODULE_SEQUENCE Adding uncompression at index [2] RCId [5]
5928  1d2c  06/30 08:51:38 1087963 CipherCacheSingleton::Initialize() - MaxAFMap Sz [2048] MaxAFMap Timeout [3600] MaxKeyMap Sz [1024] CritKeyMap Sz [2048] MaxKeyMap Timeout [3600]Low WtrMrk [4194304] High WtrMrk [8388608] Debug[N] MultiAF [Y]
7096  140c  06/30 08:51:38 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_CLOSE_ARCHIVE
3864  990   06/30 08:51:38 ####### SdtBase::InitWrkPool: Successfully initialized Tail SDT thread pool
5672  1b60  06/30 08:51:38 1087963 CPipelayer::FattenSdt Fattening SDT pipe by 1 more connection(s).
7144  310   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Total Bufs=90, allocators=1
5928  1d2c  06/30 08:51:38 1087963 MODULE_SEQUENCE Adding uncompression at index [2] RCId [5]
7096  140c  06/30 08:51:38 1087963 FclRestore::OnMsgCloseArchive() - Waiting for readPipeline thread to exit...
3864  990   06/30 08:51:38 1087963 MODULE_SEQUENCE Adding decryption at index [1] RCId [5]
5672  1b60  06/30 08:51:38 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
7144  310   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [90]
5928  1d2c  06/30 08:51:38 1087963 SdtBase::cfgProcs() - Total Bufs=90, allocators=1
3864  990   06/30 08:51:38 1087963 CipherCacheSingleton::Initialize() - MaxAFMap Sz [2048] MaxAFMap Timeout [3600] MaxKeyMap Sz [1024] CritKeyMap Sz [2048] MaxKeyMap Timeout [3600]Low WtrMrk [4194304] High WtrMrk [8388608] Debug[N] MultiAF [Y]
5672  1b60  06/30 08:51:38 1087963 CPipelayer::FattenSdt SDT is using socket 1132 for connection 2/2
7144  310   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
5928  1d2c  06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [90]
3864  990   06/30 08:51:38 1087963 MODULE_SEQUENCE Adding uncompression at index [2] RCId [5]
5672  1b60  06/30 08:51:38 1087963 Switching socket 1132 (2/2) to non-blking mode.
7144  310   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
5928  1d2c  06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
3864  990   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Total Bufs=90, allocators=1
5672  1b60  06/30 08:51:38 ####### SdtTailServerPool::Init: Max number of clients per server to [1]
7144  310   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
5928  1d2c  06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
3864  990   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [90]
5672  1b60  06/30 08:51:38 ####### SdtTailServerPool::Init: Max SDT servers [6]
7144  310   06/30 08:51:38 1087963 Switching socket 1040 (1/2) to non-blking mode.
5928  1d2c  06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
3864  990   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
5672  1b60  06/30 08:51:38 ####### SdtTailServerPool::Init: Sdt tail recv. buf. size is [0]KB
7144  310   06/30 08:51:38 1087963 CPipelayer::FattenSdt Fattening SDT pipe by 1 more connection(s).
5928  1d2c  06/30 08:51:38 1087963 Switching socket 1072 (1/2) to non-blking mode.
3864  990   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
5672  1b60  06/30 08:51:38 ####### SdtTailServerPool::Init: Sdt head send buf. size is [256]KB
7144  310   06/30 08:51:38 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
5928  1d2c  06/30 08:51:38 1087963 CPipelayer::FattenSdt Fattening SDT pipe by 1 more connection(s).
3864  990   06/30 08:51:38 1087963 SdtBase::cfgProcs() - Free Bufs [0]
5672  1b60  06/30 08:51:38 ####### SdtTailServerPool::Init: Successfully initialized SdtTailServerPool object.
7144  310   06/30 08:51:38 1087963 CPipelayer::FattenSdt SDT is using socket 1100 for connection 2/2
5928  1d2c  06/30 08:51:38 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
3864  990   06/30 08:51:38 1087963 Switching socket 1104 (1/2) to non-blking mode.
5672  1b60  06/30 08:51:38 1087963 SdtTailSrvPool::AddClnt: Did not find srv for clnt [SDTPipe_sanbgw_sanbgw_1087963_1656604296_5672_7008_0000024919CE1230], Id [0], SrvCount [0] RCId [5]
7144  310   06/30 08:51:38 1087963 Switching socket 1100 (2/2) to non-blking mode.
5928  1d2c  06/30 08:51:38 1087963 CPipelayer::FattenSdt SDT is using socket 1092 for connection 2/2
3864  990   06/30 08:51:38 1087963 CPipelayer::FattenSdt Fattening SDT pipe by 1 more connection(s).
5672  1b60  06/30 08:51:38 ####### SdtTailSrv::Start: Starting SDT server [0].
7144  310   06/30 08:51:38 ####### SdtTailServerPool::Init: Max number of clients per server to [1]
5928  1d2c  06/30 08:51:38 1087963 Switching socket 1092 (2/2) to non-blking mode.
7096  174c  06/30 08:51:38 1087963 SdtBase::SetNwCrcProps: Enabled n/w crc on SdtTail. [Using slice-by-8] RCId [3]
3864  990   06/30 08:51:38 1087963 CPipelayer::connectToDest Connected pipeline to (sanbgw)SanBGW:8400/8400, ConType 0 (Unknown), Proxy []
5672  1b60  06/30 08:51:38 ####### SdtTailSrv::LoadConfiguration: Client State Check Interval is [300]
7144  310   06/30 08:51:38 ####### SdtTailServerPool::Init: Max SDT servers [6]
5928  1d2c  06/30 08:51:38 ####### SdtTailServerPool::Init: Max number of clients per server to [1]
7096  1c88  06/30 08:51:38 1087963 SdtEncDec::processSetEncProps: [0000020AF0A0D640] AfIds [1525935 ]
3864  990   06/30 08:51:38 1087963 CPipelayer::FattenSdt SDT is using socket 1032 for connection 2/2
5672  1b60  06/30 08:51:38 ####### SdtTailSrv::LoadConfiguration: Kill idle client interval is [0]
7144  310   06/30 08:51:38 ####### SdtTailServerPool::Init: Sdt tail recv. buf. size is [0]KB
